"","edgeuid","weekday","total_trips"
"9486",153349102,"Fri",110
"9487",153349102,"Sat",75
"9488",153349108,"Sun",10
"9489",153349108,"Wed",30
"9490",153349108,"Thu",20
"9491",153349108,"Fri",20
"9492",153349108,"Sat",25
"9493",153349109,"Sun",10
"9494",153349109,"Tue",5
"9495",153349109,"Wed",30
"9496",153349109,"Thu",20
"9497",153349109,"Fri",25
"9498",153349109,"Sat",25
"9499",153349111,"Sun",10
"9500",153349111,"Tue",5
"9501",153349111,"Wed",30
"9502",153349111,"Thu",20
"9503",153349111,"Fri",25
"9504",153349111,"Sat",25
"9505",153349113,"Sun",130
"9506",153349113,"Mon",70
"9507",153349113,"Tue",75
"9508",153349113,"Wed",80
"9509",153349113,"Thu",45
"9510",153349113,"Fri",115
"9511",153349113,"Sat",75
"9512",153349114,"Sun",120
"9513",153349114,"Mon",70
"9514",153349114,"Tue",75
"9515",153349114,"Wed",80
"9516",153349114,"Thu",50
"9517",153349114,"Fri",120
"9518",153349114,"Sat",75
"9519",153349117,"Sun",120
"9520",153349117,"Mon",70
"9521",153349117,"Tue",75
"9522",153349117,"Wed",80
"9523",153349117,"Thu",70
"9524",153349117,"Fri",125
"9525",153349117,"Sat",90
"9526",153349118,"Sun",5
"9527",153349118,"Fri",10
"9528",153349118,"Sat",5
"9529",153349119,"Sun",110
"9530",153349119,"Mon",70
"9531",153349119,"Tue",80
"9532",153349119,"Wed",85
"9533",153349119,"Thu",85
"9534",153349119,"Fri",150
"9535",153349119,"Sat",105
"9536",153349120,"Sun",110
"9537",153349120,"Mon",65
"9538",153349120,"Tue",80
"9539",153349120,"Wed",85
"9540",153349120,"Thu",85
"9541",153349120,"Fri",150
"9542",153349120,"Sat",115
"9543",153349121,"Sun",110
"9544",153349121,"Mon",70
"9545",153349121,"Tue",65
"9546",153349121,"Wed",90
"9547",153349121,"Thu",100
"9548",153349121,"Fri",155
"9549",153349121,"Sat",115
"9550",153349122,"Thu",5
"9551",153349125,"Sun",10
"9552",153349125,"Tue",5
"9553",153349125,"Wed",20
"9554",153349125,"Thu",5
"9555",153349125,"Fri",10
"9556",153349125,"Sat",5
"9557",153349126,"Sun",405
"9558",153349126,"Mon",240
"9559",153349126,"Tue",275
"9560",153349126,"Wed",305
"9561",153349126,"Thu",425
"9562",153349126,"Fri",550
"9563",153349126,"Sat",470
"9564",153349127,"Sun",125
"9565",153349127,"Mon",70
"9566",153349127,"Tue",70
"9567",153349127,"Wed",120
"9568",153349127,"Thu",125
"9569",153349127,"Fri",155
"9570",153349127,"Sat",125
"9571",153349144,"Sun",5
"9572",153349144,"Tue",5
"9573",153349144,"Wed",20
"9574",153349144,"Thu",5
"9575",153349144,"Fri",10
"9576",153349144,"Sat",5
"9577",153349145,"Sun",10
"9578",153349145,"Tue",5
"9579",153349145,"Wed",20
"9580",153349145,"Thu",5
"9581",153349145,"Fri",10
"9582",153349145,"Sat",5
"9583",153349148,"Sun",10
"9584",153349148,"Tue",5
"9585",153349148,"Wed",20
"9586",153349148,"Thu",5
"9587",153349148,"Fri",10
"9588",153349148,"Sat",5
"9589",153349149,"Sun",15
"9590",153349149,"Wed",15
"9591",153349149,"Thu",25
"9592",153349149,"Fri",10
"9593",153349149,"Sat",75
"9594",153349150,"Sun",10
"9595",153349150,"Wed",20
"9596",153349150,"Thu",5
"9597",153349150,"Fri",10
"9598",153349150,"Sat",5
"9599",153349152,"Sun",15
"9600",153349152,"Wed",20
"9601",153349152,"Thu",5
"9602",153349152,"Fri",10
"9603",153349152,"Sat",5
"9604",153349154,"Mon",5
"9605",153349154,"Sat",5
"9606",153349155,"Wed",5
"9607",153349155,"Thu",5
"9608",153349155,"Fri",10
"9609",153349155,"Sat",15
"9610",153349156,"Sun",20
"9611",153349156,"Mon",10
"9612",153349156,"Wed",5
"9613",153349156,"Thu",10
"9614",153349156,"Fri",30
"9615",153349156,"Sat",25
"9616",153349157,"Wed",5
"9617",153349160,"Sun",20
"9618",153349160,"Mon",10
"9619",153349160,"Wed",5
"9620",153349160,"Thu",10
"9621",153349160,"Fri",30
"9622",153349160,"Sat",25
"9623",153349161,"Sun",15
"9624",153349161,"Mon",10
"9625",153349161,"Wed",5
"9626",153349161,"Thu",10
"9627",153349161,"Fri",25
"9628",153349161,"Sat",25
"9629",153349163,"Mon",5
"9630",153349163,"Sat",5
"9631",153349164,"Mon",5
"9632",153349164,"Sat",5
"9633",153349166,"Sat",5
"9634",153349168,"Sun",15
"9635",153349168,"Mon",10
"9636",153349168,"Wed",5
"9637",153349168,"Thu",10
"9638",153349168,"Fri",25
"9639",153349168,"Sat",20
"9640",153349169,"Sun",15
"9641",153349169,"Mon",10
"9642",153349169,"Wed",5
"9643",153349169,"Thu",10
"9644",153349169,"Fri",30
"9645",153349169,"Sat",20
"9646",153349176,"Sun",5
"9647",153349176,"Wed",10
"9648",153349176,"Fri",10
"9649",153349176,"Sat",10
"9650",153349177,"Sun",10
"9651",153349177,"Mon",15
"9652",153349177,"Wed",5
"9653",153349177,"Thu",10
"9654",153349177,"Fri",10
"9655",153349177,"Sat",15
"9656",153349178,"Sun",15
"9657",153349178,"Mon",10
"9658",153349178,"Thu",10
"9659",153349178,"Fri",25
"9660",153349178,"Sat",20
"9661",153349179,"Mon",5
"9662",153349179,"Wed",5
"9663",153349179,"Fri",5
"9664",153349179,"Sat",5
"9665",153349180,"Fri",10
"9666",153349180,"Sat",5
"9667",153349181,"Fri",10
"9668",153349181,"Sat",5
"9669",153349183,"Sun",5
"9670",153349183,"Mon",5
"9671",153349183,"Tue",5
"9672",153349183,"Wed",5
"9673",153349183,"Fri",25
"9674",153349183,"Sat",15
"9675",153349184,"Fri",5
"9676",153349184,"Sat",5
"9677",153349185,"Sun",5
"9678",153349185,"Mon",5
"9679",153349185,"Tue",5
"9680",153349185,"Wed",5
"9681",153349185,"Fri",25
"9682",153349185,"Sat",20
"9683",153349186,"Fri",10
"9684",153349186,"Sat",5
"9685",153349187,"Fri",10
"9686",153349187,"Sat",5
"9687",153349192,"Fri",10
"9688",153349192,"Sat",5
"9689",153349193,"Tue",5
"9690",153349193,"Wed",5
"9691",153349193,"Fri",25
"9692",153349193,"Sat",20
"9693",153349197,"Sat",5
"9694",153349198,"Sat",5
"9695",153349199,"Sun",5
"9696",153349199,"Wed",20
"9697",153349199,"Thu",5
"9698",153349199,"Fri",15
"9699",153349199,"Sat",10
"9700",153349200,"Sun",15
"9701",153349200,"Mon",10
"9702",153349200,"Wed",5
"9703",153349200,"Thu",10
"9704",153349200,"Fri",35
"9705",153349200,"Sat",20
"9706",153349201,"Sun",15
"9707",153349201,"Mon",5
"9708",153349201,"Tue",10
"9709",153349201,"Wed",10
"9710",153349201,"Thu",15
"9711",153349201,"Fri",20
"9712",153349201,"Sat",50
"9713",153349213,"Sun",5
"9714",153349214,"Fri",5
"9715",153349217,"Sun",210
"9716",153349217,"Mon",185
"9717",153349217,"Tue",115
"9718",153349217,"Wed",75
"9719",153349217,"Thu",100
"9720",153349217,"Fri",285
"9721",153349217,"Sat",225
"9722",153349218,"Sun",15
"9723",153349218,"Mon",10
"9724",153349218,"Wed",5
"9725",153349218,"Thu",10
"9726",153349218,"Fri",35
"9727",153349218,"Sat",20
"9728",153349225,"Sun",5
"9729",153349225,"Wed",5
"9730",153349225,"Thu",5
"9731",153349225,"Fri",15
"9732",153349225,"Sat",15
"9733",153349226,"Sun",20
"9734",153349226,"Mon",15
"9735",153349226,"Wed",5
"9736",153349226,"Thu",30
"9737",153349226,"Fri",35
"9738",153349226,"Sat",30
"9739",153349227,"Sun",5
"9740",153349227,"Wed",10
"9741",153349227,"Fri",10
"9742",153349227,"Sat",5
"9743",153349229,"Sun",5
"9744",153349229,"Wed",10
"9745",153349229,"Thu",10
"9746",153349229,"Fri",20
"9747",153349229,"Sat",15
"9748",153349230,"Mon",5
"9749",153349231,"Mon",10
"9750",153349231,"Tue",10
"9751",153349231,"Wed",5
"9752",153349231,"Thu",15
"9753",153349231,"Fri",30
"9754",153349231,"Sat",35
"9755",153349232,"Fri",10
"9756",153349232,"Sat",5
"9757",153349237,"Mon",25
"9758",153349237,"Tue",10
"9759",153349237,"Wed",5
"9760",153349237,"Thu",30
"9761",153349237,"Fri",25
"9762",153349237,"Sat",45
"9763",153349238,"Sun",5
"9764",153349238,"Thu",5
"9765",153349238,"Fri",5
"9766",153349238,"Sat",10
"9767",153349239,"Wed",5
"9768",153349239,"Fri",5
"9769",153349239,"Sat",5
"9770",153349240,"Sun",10
"9771",153349240,"Mon",20
"9772",153349240,"Tue",10
"9773",153349240,"Wed",20
"9774",153349240,"Thu",35
"9775",153349240,"Fri",30
"9776",153349240,"Sat",70
"9777",153349241,"Sun",5
"9778",153349241,"Tue",5
"9779",153349241,"Thu",15
"9780",153349242,"Sun",95
"9781",153349242,"Mon",120
"9782",153349242,"Tue",50
"9783",153349242,"Wed",40
"9784",153349242,"Thu",55
"9785",153349242,"Fri",170
"9786",153349242,"Sat",150
"9787",153349243,"Mon",20
"9788",153349243,"Thu",15
"9789",153349243,"Fri",15
"9790",153349243,"Sat",35
"9791",153349244,"Sun",265
"9792",153349244,"Mon",250
"9793",153349244,"Tue",150
"9794",153349244,"Wed",95
"9795",153349244,"Thu",120
"9796",153349244,"Fri",350
"9797",153349244,"Sat",320
"9798",153349245,"Mon",5
"9799",153349245,"Wed",5
"9800",153349245,"Thu",5
"9801",153349245,"Sat",5
"9802",153349246,"Sun",345
"9803",153349246,"Mon",285
"9804",153349246,"Tue",165
"9805",153349246,"Wed",185
"9806",153349246,"Thu",245
"9807",153349246,"Fri",465
"9808",153349246,"Sat",410
"9809",153349247,"Sun",5
"9810",153349247,"Mon",10
"9811",153349247,"Tue",10
"9812",153349247,"Wed",10
"9813",153349247,"Thu",20
"9814",153349247,"Fri",35
"9815",153349247,"Sat",45
"9816",153349248,"Sun",10
"9817",153349248,"Fri",10
"9818",153349248,"Sat",10
"9819",153349259,"Sat",5
"9820",153349262,"Sun",5
"9821",153349262,"Sat",5
"9822",153349263,"Sun",5
"9823",153349263,"Sat",5
"9824",153349264,"Sun",5
"9825",153349264,"Sat",5
"9826",153349265,"Sun",5
"9827",153349265,"Sat",10
"9828",153349266,"Sun",5
"9829",153349266,"Sat",10
"9830",153349268,"Sun",5
"9831",153349268,"Tue",5
"9832",153349268,"Thu",5
"9833",153349268,"Fri",15
"9834",153349268,"Sat",20
"9835",153349269,"Sun",585
"9836",153349269,"Mon",320
"9837",153349269,"Tue",310
"9838",153349269,"Wed",420
"9839",153349269,"Thu",700
"9840",153349269,"Fri",975
"9841",153349269,"Sat",960
"9842",153349270,"Sun",35
"9843",153349270,"Mon",30
"9844",153349270,"Tue",60
"9845",153349270,"Wed",60
"9846",153349270,"Thu",105
"9847",153349270,"Fri",135
"9848",153349270,"Sat",95
"9849",153349271,"Sun",5
"9850",153349271,"Sat",5
"9851",153349272,"Sun",295
"9852",153349272,"Mon",185
"9853",153349272,"Tue",175
"9854",153349272,"Wed",220
"9855",153349272,"Thu",380
"9856",153349272,"Fri",480
"9857",153349272,"Sat",435
"9858",153349273,"Sun",5
"9859",153349273,"Fri",5
"9860",153349274,"Sun",275
"9861",153349274,"Mon",180
"9862",153349274,"Tue",180
"9863",153349274,"Wed",220
"9864",153349274,"Thu",360
"9865",153349274,"Fri",465
"9866",153349274,"Sat",430
"9867",153349275,"Sun",270
"9868",153349275,"Mon",175
"9869",153349275,"Tue",180
"9870",153349275,"Wed",195
"9871",153349275,"Thu",360
"9872",153349275,"Fri",460
"9873",153349275,"Sat",400
"9874",153349276,"Sun",275
"9875",153349276,"Mon",180
"9876",153349276,"Tue",185
"9877",153349276,"Wed",210
"9878",153349276,"Thu",370
"9879",153349276,"Fri",475
"9880",153349276,"Sat",425
"9881",153349277,"Sun",280
"9882",153349277,"Mon",180
"9883",153349277,"Tue",180
"9884",153349277,"Wed",210
"9885",153349277,"Thu",370
"9886",153349277,"Fri",475
"9887",153349277,"Sat",425
"9888",153349278,"Sun",575
"9889",153349278,"Mon",355
"9890",153349278,"Tue",365
"9891",153349278,"Wed",430
"9892",153349278,"Thu",680
"9893",153349278,"Fri",825
"9894",153349278,"Sat",835
"9895",153349281,"Fri",10
"9896",153349283,"Sun",5
"9897",153349283,"Tue",5
"9898",153349284,"Sun",290
"9899",153349284,"Mon",135
"9900",153349284,"Tue",135
"9901",153349284,"Wed",170
"9902",153349284,"Thu",325
"9903",153349284,"Fri",390
"9904",153349284,"Sat",460
"9905",153349285,"Sun",5
"9906",153349285,"Tue",5
"9907",153349286,"Sun",295
"9908",153349286,"Mon",140
"9909",153349286,"Tue",150
"9910",153349286,"Wed",160
"9911",153349286,"Thu",290
"9912",153349286,"Fri",340
"9913",153349286,"Sat",420
"9914",153349287,"Sun",5
"9915",153349287,"Tue",5
"9916",153349292,"Sun",10
"9917",153349292,"Thu",5
"9918",153349292,"Fri",5
"9919",153349292,"Sat",20
"9920",153349293,"Sun",285
"9921",153349293,"Mon",180
"9922",153349293,"Tue",180
"9923",153349293,"Wed",210
"9924",153349293,"Thu",370
"9925",153349293,"Fri",470
"9926",153349293,"Sat",430
"9927",153349294,"Sun",280
"9928",153349294,"Mon",160
"9929",153349294,"Tue",180
"9930",153349294,"Wed",205
"9931",153349294,"Thu",360
"9932",153349294,"Fri",460
"9933",153349294,"Sat",425
"9934",153349296,"Sun",560
"9935",153349296,"Mon",335
"9936",153349296,"Tue",365
"9937",153349296,"Wed",415
"9938",153349296,"Thu",670
"9939",153349296,"Fri",820
"9940",153349296,"Sat",815
"9941",153349297,"Sun",15
"9942",153349297,"Mon",10
"9943",153349297,"Tue",15
"9944",153349297,"Wed",30
"9945",153349297,"Thu",25
"9946",153349297,"Fri",45
"9947",153349297,"Sat",45
"9948",153349298,"Sun",270
"9949",153349298,"Mon",185
"9950",153349298,"Tue",190
"9951",153349298,"Wed",215
"9952",153349298,"Thu",360
"9953",153349298,"Fri",465
"9954",153349298,"Sat",425
"9955",153349299,"Sun",100
"9956",153349299,"Mon",80
"9957",153349299,"Tue",95
"9958",153349299,"Wed",105
"9959",153349299,"Thu",105
"9960",153349299,"Fri",120
"9961",153349299,"Sat",110
"9962",153349300,"Sun",395
"9963",153349300,"Mon",270
"9964",153349300,"Tue",270
"9965",153349300,"Wed",300
"9966",153349300,"Thu",425
"9967",153349300,"Fri",555
"9968",153349300,"Sat",510
"9969",153349301,"Sun",265
"9970",153349301,"Mon",155
"9971",153349301,"Tue",155
"9972",153349301,"Wed",175
"9973",153349301,"Thu",300
"9974",153349301,"Fri",410
"9975",153349301,"Sat",370
"9976",153349303,"Sun",410
"9977",153349303,"Mon",280
"9978",153349303,"Tue",275
"9979",153349303,"Wed",300
"9980",153349303,"Thu",425
"9981",153349303,"Fri",555
"9982",153349303,"Sat",510
"9983",153349305,"Sun",405
"9984",153349305,"Mon",280
"9985",153349305,"Tue",275
"9986",153349305,"Wed",300
"9987",153349305,"Thu",425
"9988",153349305,"Fri",560
"9989",153349305,"Sat",525
"9990",153349306,"Sat",5
"9991",153349308,"Sun",385
"9992",153349308,"Mon",280
"9993",153349308,"Tue",270
"9994",153349308,"Wed",280
"9995",153349308,"Thu",425
"9996",153349308,"Fri",550
"9997",153349308,"Sat",530
"9998",153349314,"Fri",5
"9999",153349316,"Sun",385
"10000",153349316,"Mon",285
"10001",153349316,"Tue",280
"10002",153349316,"Wed",275
"10003",153349316,"Thu",435
"10004",153349316,"Fri",570
"10005",153349316,"Sat",535
"10006",153349320,"Thu",5
"10007",153349320,"Fri",20
"10008",153349323,"Sun",25
"10009",153349323,"Thu",35
"10010",153349323,"Fri",195
"10011",153349323,"Sat",140
"10012",153349324,"Sun",10
"10013",153349324,"Thu",25
"10014",153349324,"Fri",50
"10015",153349324,"Sat",35
"10016",153349325,"Sun",20
"10017",153349325,"Mon",5
"10018",153349325,"Tue",10
"10019",153349325,"Thu",40
"10020",153349325,"Fri",90
"10021",153349325,"Sat",45
"10022",153349326,"Sun",380
"10023",153349326,"Mon",305
"10024",153349326,"Tue",295
"10025",153349326,"Wed",255
"10026",153349326,"Thu",425
"10027",153349326,"Fri",575
"10028",153349326,"Sat",505
"10029",153349327,"Sun",375
"10030",153349327,"Mon",300
"10031",153349327,"Tue",290
"10032",153349327,"Wed",255
"10033",153349327,"Thu",430
"10034",153349327,"Fri",565
"10035",153349327,"Sat",505
"10036",153349328,"Sun",30
"10037",153349328,"Mon",20
"10038",153349328,"Tue",10
"10039",153349328,"Thu",40
"10040",153349328,"Fri",80
"10041",153349328,"Sat",60
"10042",153349329,"Sun",310
"10043",153349329,"Mon",140
"10044",153349329,"Tue",160
"10045",153349329,"Wed",160
"10046",153349329,"Thu",300
"10047",153349329,"Fri",370
"10048",153349329,"Sat",430
"10049",153349330,"Sun",300
"10050",153349330,"Mon",135
"10051",153349330,"Tue",150
"10052",153349330,"Wed",160
"10053",153349330,"Thu",295
"10054",153349330,"Fri",350
"10055",153349330,"Sat",435
"10056",153349332,"Sat",5
"10057",153349333,"Fri",5
"10058",153349333,"Sat",5
"10059",153349335,"Thu",5
"10060",153349335,"Fri",5
"10061",153349335,"Sat",5
"10062",153349336,"Sun",5
"10063",153349336,"Thu",15
"10064",153349336,"Fri",20
"10065",153349336,"Sat",15
"10066",153349337,"Thu",5
"10067",153349338,"Fri",10
"10068",153349338,"Sat",25
"10069",153349340,"Thu",5
"10070",153349340,"Fri",10
"10071",153349340,"Sat",20
"10072",153349341,"Fri",5
"10073",153349342,"Fri",5
"10074",153349342,"Sat",5
"10075",153349343,"Thu",5
"10076",153349344,"Sun",5
"10077",153349344,"Thu",5
"10078",153349344,"Fri",5
"10079",153349345,"Sun",5
"10080",153349345,"Thu",5
"10081",153349345,"Fri",5
"10082",153349347,"Sun",10
"10083",153349347,"Tue",5
"10084",153349347,"Wed",20
"10085",153349347,"Thu",5
"10086",153349347,"Fri",10
"10087",153349347,"Sat",5
"10088",153349348,"Sun",20
"10089",153349348,"Tue",5
"10090",153349348,"Wed",25
"10091",153349348,"Thu",20
"10092",153349348,"Fri",10
"10093",153349348,"Sat",80
"10094",153349352,"Wed",10
"10095",153349354,"Sun",5
"10096",153349354,"Tue",5
"10097",153349354,"Wed",10
"10098",153349354,"Fri",15
"10099",153349354,"Sat",10
"10100",153349355,"Sun",5
"10101",153349355,"Wed",10
"10102",153349355,"Fri",15
"10103",153349355,"Sat",10
"10104",153349356,"Wed",5
"10105",153349357,"Sun",5
"10106",153349357,"Wed",5
"10107",153349357,"Fri",5
"10108",153349357,"Sat",5
"10109",153349358,"Mon",10
"10110",153349358,"Tue",15
"10111",153349358,"Wed",20
"10112",153349358,"Thu",10
"10113",153349358,"Fri",5
"10114",153349358,"Sat",5
"10115",153349359,"Sun",280
"10116",153349359,"Mon",185
"10117",153349359,"Tue",245
"10118",153349359,"Wed",185
"10119",153349359,"Thu",295
"10120",153349359,"Fri",445
"10121",153349359,"Sat",360
"10122",153349360,"Sun",220
"10123",153349360,"Mon",220
"10124",153349360,"Tue",145
"10125",153349360,"Wed",150
"10126",153349360,"Thu",245
"10127",153349360,"Fri",340
"10128",153349360,"Sat",380
"10129",153349361,"Sun",215
"10130",153349361,"Mon",230
"10131",153349361,"Tue",150
"10132",153349361,"Wed",155
"10133",153349361,"Thu",250
"10134",153349361,"Fri",340
"10135",153349361,"Sat",380
"10136",153349362,"Sun",210
"10137",153349362,"Mon",225
"10138",153349362,"Tue",140
"10139",153349362,"Wed",135
"10140",153349362,"Thu",260
"10141",153349362,"Fri",335
"10142",153349362,"Sat",375
"10143",153349363,"Sun",195
"10144",153349363,"Mon",220
"10145",153349363,"Tue",135
"10146",153349363,"Wed",150
"10147",153349363,"Thu",225
"10148",153349363,"Fri",325
"10149",153349363,"Sat",360
"10150",153349364,"Sun",205
"10151",153349364,"Mon",200
"10152",153349364,"Tue",130
"10153",153349364,"Wed",140
"10154",153349364,"Thu",200
"10155",153349364,"Fri",330
"10156",153349364,"Sat",315
"10157",153349365,"Sun",10
"10158",153349365,"Tue",5
"10159",153349365,"Thu",5
"10160",153349365,"Sat",15
"10161",153349369,"Sat",5
"10162",153349371,"Sat",65
"10163",153349374,"Sun",160
"10164",153349374,"Mon",165
"10165",153349374,"Tue",95
"10166",153349374,"Wed",50
"10167",153349374,"Thu",85
"10168",153349374,"Fri",265
"10169",153349374,"Sat",215
"10170",153349379,"Sun",170
"10171",153349379,"Mon",170
"10172",153349379,"Tue",90
"10173",153349379,"Wed",65
"10174",153349379,"Thu",95
"10175",153349379,"Fri",270
"10176",153349379,"Sat",255
"10177",153349380,"Sun",90
"10178",153349380,"Mon",55
"10179",153349380,"Tue",40
"10180",153349380,"Wed",35
"10181",153349380,"Thu",65
"10182",153349380,"Fri",60
"10183",153349380,"Sat",85
"10184",153349381,"Sun",20
"10185",153349381,"Wed",25
"10186",153349381,"Thu",20
"10187",153349381,"Fri",10
"10188",153349381,"Sat",80
"10189",153349382,"Sun",15
"10190",153349382,"Wed",20
"10191",153349382,"Thu",5
"10192",153349382,"Fri",10
"10193",153349382,"Sat",5
"10194",153349383,"Sun",255
"10195",153349383,"Mon",240
"10196",153349383,"Tue",105
"10197",153349383,"Wed",150
"10198",153349383,"Thu",195
"10199",153349383,"Fri",385
"10200",153349383,"Sat",325
"10201",153349385,"Sat",5
"10202",153349386,"Sun",230
"10203",153349386,"Mon",210
"10204",153349386,"Tue",125
"10205",153349386,"Wed",90
"10206",153349386,"Thu",110
"10207",153349386,"Fri",335
"10208",153349386,"Sat",265
"10209",153349387,"Sun",190
"10210",153349387,"Mon",160
"10211",153349387,"Tue",95
"10212",153349387,"Wed",70
"10213",153349387,"Thu",100
"10214",153349387,"Fri",280
"10215",153349387,"Sat",230
"10216",153349388,"Sun",75
"10217",153349388,"Mon",105
"10218",153349388,"Tue",40
"10219",153349388,"Wed",35
"10220",153349388,"Thu",45
"10221",153349388,"Fri",125
"10222",153349388,"Sat",155
"10223",153349394,"Sun",5
"10224",153349394,"Mon",5
"10225",153349397,"Sun",35
"10226",153349397,"Mon",40
"10227",153349397,"Tue",20
"10228",153349397,"Wed",25
"10229",153349397,"Thu",20
"10230",153349397,"Fri",45
"10231",153349397,"Sat",65
"10232",153349398,"Sun",5
"10233",153349398,"Tue",10
"10234",153349398,"Wed",10
"10235",153349398,"Thu",10
"10236",153349398,"Fri",5
"10237",153349398,"Sat",5
"10238",153349399,"Sun",265
"10239",153349399,"Mon",200
"10240",153349399,"Tue",255
"10241",153349399,"Wed",185
"10242",153349399,"Thu",295
"10243",153349399,"Fri",445
"10244",153349399,"Sat",345
"10245",153349400,"Sun",270
"10246",153349400,"Mon",225
"10247",153349400,"Tue",260
"10248",153349400,"Wed",200
"10249",153349400,"Thu",315
"10250",153349400,"Fri",450
"10251",153349400,"Sat",375
"10252",153349401,"Sun",10
"10253",153349401,"Mon",15
"10254",153349401,"Tue",5
"10255",153349401,"Wed",20
"10256",153349401,"Thu",10
"10257",153349401,"Fri",25
"10258",153349401,"Sat",20
"10259",153349402,"Sun",10
"10260",153349402,"Mon",10
"10261",153349402,"Tue",5
"10262",153349402,"Wed",15
"10263",153349402,"Thu",10
"10264",153349402,"Fri",15
"10265",153349402,"Sat",15
"10266",153349403,"Mon",10
"10267",153349403,"Tue",5
"10268",153349403,"Thu",5
"10269",153349403,"Fri",10
"10270",153349403,"Sat",5
"10271",153349404,"Sun",255
"10272",153349404,"Mon",260
"10273",153349404,"Tue",165
"10274",153349404,"Wed",175
"10275",153349404,"Thu",220
"10276",153349404,"Fri",405
"10277",153349404,"Sat",370
"10278",153349405,"Sun",390
"10279",153349405,"Mon",320
"10280",153349405,"Tue",200
"10281",153349405,"Wed",205
"10282",153349405,"Thu",280
"10283",153349405,"Fri",525
"10284",153349405,"Sat",500
"10285",153349406,"Tue",5
"10286",153349406,"Thu",5
"10287",153349407,"Sun",90
"10288",153349407,"Mon",140
"10289",153349407,"Tue",110
"10290",153349407,"Wed",40
"10291",153349407,"Thu",75
"10292",153349407,"Fri",185
"10293",153349407,"Sat",195
"10294",153349408,"Sun",5
"10295",153349408,"Mon",20
"10296",153349408,"Tue",15
"10297",153349408,"Thu",15
"10298",153349408,"Fri",50
"10299",153349408,"Sat",20
"10300",153349409,"Sun",45
"10301",153349409,"Mon",60
"10302",153349409,"Tue",25
"10303",153349409,"Wed",10
"10304",153349409,"Thu",25
"10305",153349409,"Fri",85
"10306",153349409,"Sat",110
"10307",153349410,"Sun",35
"10308",153349410,"Mon",40
"10309",153349410,"Tue",15
"10310",153349410,"Wed",10
"10311",153349410,"Thu",20
"10312",153349410,"Fri",70
"10313",153349410,"Sat",105
"10314",153349411,"Mon",5
"10315",153349411,"Thu",15
"10316",153349411,"Fri",5
"10317",153349412,"Sun",20
"10318",153349412,"Mon",5
"10319",153349412,"Tue",10
"10320",153349412,"Wed",30
"10321",153349412,"Thu",45
"10322",153349412,"Fri",55
"10323",153349412,"Sat",45
"10324",153349413,"Sun",295
"10325",153349413,"Mon",240
"10326",153349413,"Tue",270
"10327",153349413,"Wed",195
"10328",153349413,"Thu",310
"10329",153349413,"Fri",495
"10330",153349413,"Sat",400
"10331",153349414,"Sun",25
"10332",153349414,"Mon",25
"10333",153349414,"Tue",5
"10334",153349414,"Wed",10
"10335",153349414,"Thu",35
"10336",153349414,"Fri",80
"10337",153349414,"Sat",70
"10338",153349415,"Sun",35
"10339",153349415,"Mon",35
"10340",153349415,"Tue",5
"10341",153349415,"Wed",15
"10342",153349415,"Thu",45
"10343",153349415,"Fri",120
"10344",153349415,"Sat",75
"10345",153349416,"Sun",35
"10346",153349416,"Mon",45
"10347",153349416,"Tue",5
"10348",153349416,"Wed",20
"10349",153349416,"Thu",45
"10350",153349416,"Fri",120
"10351",153349416,"Sat",75
"10352",153349417,"Sun",295
"10353",153349417,"Mon",235
"10354",153349417,"Tue",270
"10355",153349417,"Wed",200
"10356",153349417,"Thu",305
"10357",153349417,"Fri",495
"10358",153349417,"Sat",425
"10359",153349418,"Sun",5
"10360",153349418,"Tue",5
"10361",153349418,"Thu",10
"10362",153349418,"Fri",15
"10363",153349418,"Sat",30
"10364",153349419,"Sun",695
"10365",153349419,"Mon",485
"10366",153349419,"Tue",550
"10367",153349419,"Wed",485
"10368",153349419,"Thu",695
"10369",153349419,"Fri",1020
"10370",153349419,"Sat",1155
"10371",153349423,"Sun",40
"10372",153349423,"Mon",45
"10373",153349423,"Tue",15
"10374",153349423,"Wed",10
"10375",153349423,"Thu",20
"10376",153349423,"Fri",70
"10377",153349423,"Sat",95
"10378",153349424,"Sun",55
"10379",153349424,"Mon",45
"10380",153349424,"Tue",25
"10381",153349424,"Wed",45
"10382",153349424,"Thu",65
"10383",153349424,"Fri",160
"10384",153349424,"Sat",115
"10385",153349425,"Sun",15
"10386",153349425,"Mon",10
"10387",153349425,"Wed",10
"10388",153349425,"Thu",5
"10389",153349425,"Fri",30
"10390",153349425,"Sat",15
"10391",153349427,"Sun",5
"10392",153349427,"Mon",15
"10393",153349427,"Tue",5
"10394",153349427,"Wed",10
"10395",153349427,"Thu",5
"10396",153349427,"Fri",20
"10397",153349427,"Sat",20
"10398",153349428,"Mon",5
"10399",153349428,"Thu",15
"10400",153349428,"Fri",5
"10401",153349429,"Mon",5
"10402",153349429,"Thu",20
"10403",153349429,"Fri",5
"10404",153349430,"Sun",10
"10405",153349430,"Mon",5
"10406",153349430,"Thu",20
"10407",153349430,"Fri",30
"10408",153349430,"Sat",30
"10409",153349431,"Mon",5
"10410",153349431,"Thu",5
"10411",153349431,"Fri",5
"10412",153349431,"Sat",5
"10413",153349435,"Sun",10
"10414",153349435,"Mon",5
"10415",153349435,"Thu",20
"10416",153349435,"Fri",25
"10417",153349435,"Sat",20
